province,district,year,tree_cover_loss_ha,co2_emissions
Sumatera Selatan,Pagar Alam,2016,380.954199792545,214616.76788177688
Sumatera Selatan,Pagar Alam,2017,354.77971676247506,227942.7124979232
Sumatera Selatan,Pagar Alam,2018,382.0204049522957,266181.1558582273
Sumatera Selatan,Pagar Alam,2019,244.57984019454128,165135.90704101205
Sumatera Selatan,Pagar Alam,2020,266.91251158431714,159700.506788996
Sumatera Selatan,Pagar Alam,2021,238.5968479931704,156636.5518427006
Sumatera Selatan,Pagar Alam,2022,282.1874681928634,168318.49482398076
Sumatera Selatan,Pagar Alam,2023,348.6454235820608,239698.69426570708
Sumatera Selatan,Pagar Alam,2024,154.71344802245164,99584.15651229447
Sumatera Selatan,Pagar Alam,2025,356.31526496253235,270600.525909067
Sumatera Selatan,Palembang,2001,36.34103927003924,10575.754364374345
Sumatera Selatan,Palembang,2002,17.594353633229446,5950.344773074895
Sumatera Selatan,Palembang,2003,45.71446893398369,16472.29232515731
Sumatera Selatan,Palembang,2004,76.83091738353657,26870.02128766956
Sumatera Selatan,Palembang,2005,73.83479078469023,23887.60109260076
Sumatera Selatan,Palembang,2006,96.65375630577866,36215.734732919285
Sumatera Selatan,Palembang,2007,98.34421920525907,34235.5528347886
Sumatera Selatan,Palembang,2008,132.07360605354077,43802.515663498256
Sumatera Selatan,Palembang,2009,118.70675793641306,45702.58364521504
Sumatera Selatan,Palembang,2010,71.83748937233412,26751.042840995477
Sumatera Selatan,Palembang,2011,87.97249848237415,35230.79881890489
Sumatera Selatan,Palembang,2012,219.20043624473297,87265.48882398916
Sumatera Selatan,Palembang,2013,89.96899179590103,37945.24712702731
Sumatera Selatan,Palembang,2014,217.8929653622508,93778.92844639876
Sumatera Selatan,Palembang,2015,180.32450863000005,78570.60694456345
Sumatera Selatan,Palembang,2016,194.92233979051164,87592.09563568432
Sumatera Selatan,Palembang,2017,294.03158134454856,135680.10910363315
Sumatera Selatan,Palembang,2018,259.2278382279842,121123.0330162172
Sumatera Selatan,Palembang,2019,278.05271436459054,131977.62393933543
Sumatera Selatan,Palembang,2020,247.322452953844,120282.42911462956
Sumatera Selatan,Palembang,2021,75.52432007134195,38500.39056974705
Sumatera Selatan,Palembang,2022,81.28684373385147,43032.67741689451
Sumatera Selatan,Palembang,2023,157.7337848520503,82930.01260603599
Sumatera Selatan,Palembang,2024,163.03500656330644,86941.54247851904
Sumatera Selatan,Palembang,2025,115.78498706114448,65290.676362198305
Sumatera Selatan,Prabumulih,2001,600.3208715495556,235510.4726274507
Sumatera Selatan,Prabumulih,2002,651.692051649676,257275.73376294103
Sumatera Selatan,Prabumulih,2003,263.7859900855729,104468.1922748144
Sumatera Selatan,Prabumulih,2004,872.8759940249389,370024.4289092428
Sumatera Selatan,Prabumulih,2005,793.6940802358084,334130.1104395425
Sumatera Selatan,Prabumulih,2006,459.0112441232776,210556.38315630596
Sumatera Selatan,Prabumulih,2007,1101.2505935588467,502175.4755515284
Sumatera Selatan,Prabumulih,2008,914.8049025471187,422687.3762620344
Sumatera Selatan,Prabumulih,2009,1510.9566459893883,706340.7600119314
Sumatera Selatan,Prabumulih,2010,650.4620763306585,310714.2794094564
Sumatera Selatan,Prabumulih,2011,184.1530288620933,88477.1846694452
Sumatera Selatan,Prabumulih,2012,1733.2790238078917,863549.407057132
Sumatera Selatan,Prabumulih,2013,690.1713120539357,350973.4142318046
Sumatera Selatan,Prabumulih,2014,935.380382794017,484569.0549185288
Sumatera Selatan,Prabumulih,2015,859.7285493110378,455531.5604084284
Sumatera Selatan,Prabumulih,2016,1323.3543404512989,713652.5435123009
Sumatera Selatan,Prabumulih,2017,1149.105350213092,625201.6567236288
Sumatera Selatan,Prabumulih,2018,920.8574269649506,512454.0092795094
Sumatera Selatan,Prabumulih,2019,681.9458216526077,387582.94078927673
Sumatera Selatan,Prabumulih,2020,727.8640565333858,420301.059394348
Sumatera Selatan,Prabumulih,2021,652.3715759460383,387440.92962297535
Sumatera Selatan,Prabumulih,2022,651.2964434715058,392290.13281261525
Sumatera Selatan,Prabumulih,2023,709.9008752724618,441832.5527997265
Sumatera Selatan,Prabumulih,2024,429.67512666059287,270609.3771953907
Sumatera Selatan,Prabumulih,2025,862.565829655671,557092.7067434872
Sumatera Utara,Asahan,2001,5453.507450542005,1746617.6251716276
Sumatera Utara,Asahan,2002,3361.018684933423,1170779.6704577615
Sumatera Utara,Asahan,2003,4631.679412443197,1474700.2608057458
Sumatera Utara,Asahan,2004,10392.084392718009,4935803.097822892
Sumatera Utara,Asahan,2005,12545.811432642358,7339977.682925583
Sumatera Utara,Asahan,2006,6717.735297216756,3417816.5883571226
Sumatera Utara,Asahan,2007,4428.197602125716,2132635.5310904845
Sumatera Utara,Asahan,2008,2620.0237579622235,1677819.7504806223
Sumatera Utara,Asahan,2009,9095.67279842539,3274184.2043193574
Sumatera Utara,Asahan,2010,10291.111349735804,4197622.445035027
Sumatera Utara,Asahan,2011,6963.811806981189,2460149.673676338
Sumatera Utara,Asahan,2012,7563.642215084396,3399694.4779353626
Sumatera Utara,Asahan,2013,2753.9931004944815,1071218.3459399862
Sumatera Utara,Asahan,2014,5728.8797283797285,2001867.595198572
Sumatera Utara,Asahan,2015,3596.7172255284686,1505582.198361819
Sumatera Utara,Asahan,2016,5240.718223590504,2638790.883035706
Sumatera Utara,Asahan,2017,5508.941682600042,2182294.541877499
Sumatera Utara,Asahan,2018,4001.28663409667,2192695.6100053783
Sumatera Utara,Asahan,2019,4850.510395536185,2278705.2819209723
Sumatera Utara,Asahan,2020,2973.48465053124,1020117.6960613095
Sumatera Utara,Asahan,2021,4581.984835223285,1720497.659067205
Sumatera Utara,Asahan,2022,1818.9930194586127,711318.2461180198
Sumatera Utara,Asahan,2023,2978.7882600582498,1025900.0531142586
Sumatera Utara,Asahan,2024,5532.249468913207,2027220.299269224
Sumatera Utara,Asahan,2025,3967.126943562264,1511513.165778817
Sumatera Utara,Batu Bara,2001,1398.0825965255972,362557.7617956917
Sumatera Utara,Batu Bara,2002,389.5272877383172,69609.81053907276
Sumatera Utara,Batu Bara,2003,442.0028479618457,17255.973610164518
Sumatera Utara,Batu Bara,2004,1025.1644177321664,155303.7757707567
Sumatera Utara,Batu Bara,2005,741.8712300203013,182695.7511009969
Sumatera Utara,Batu Bara,2006,955.274408452788,196351.6143749888
Sumatera Utara,Batu Bara,2007,508.1982099005816,177134.17856925345
Sumatera Utara,Batu Bara,2008,271.8320988369308,129766.43275711084
Sumatera Utara,Batu Bara,2009,1019.0218211770382,303180.9917129618
Sumatera Utara,Batu Bara,2010,1320.2993270774248,444281.0126863248
Sumatera Utara,Batu Bara,2011,604.3580718232041,171177.56547426977
Sumatera Utara,Batu Bara,2012,790.4045016299058,215123.0520680176
Sumatera Utara,Batu Bara,2013,606.0934287891805,43242.993182891696
Sumatera Utara,Batu Bara,2014,941.5515629903663,83276.49441176135
Sumatera Utara,Batu Bara,2015,439.7555839252255,95219.79339423112
Sumatera Utara,Batu Bara,2016,735.7968444372674,226200.30164614343
Sumatera Utara,Batu Bara,2017,525.17056245615,198550.08811387495
Sumatera Utara,Batu Bara,2018,1157.1577694766952,150633.09246589907
Sumatera Utara,Batu Bara,2019,791.0881227738481,145850.87590537805
Sumatera Utara,Batu Bara,2020,393.2753667351304,127213.12452973408
Sumatera Utara,Batu Bara,2021,591.7654099124522,193139.65334375488
Sumatera Utara,Batu Bara,2022,505.2797542157256,197997.07894638737
Sumatera Utara,Batu Bara,2023,974.3615406627592,245313.146566714
Sumatera Utara,Batu Bara,2024,1329.8307774869802,503925.0501542015
Sumatera Utara,Batu Bara,2025,758.2048521656216,210867.98869300776
Sumatera Utara,Dairi,2001,694.0143364584737,476732.049402857
Sumatera Utara,Dairi,2002,550.4895905914738,376056.4095052081
Sumatera Utara,Dairi,2003,241.8177835872073,164427.79083381555
Sumatera Utara,Dairi,2004,443.3572335961579,299524.21997805726
Sumatera Utara,Dairi,2005,270.3137113814944,178483.9174251671
Sumatera Utara,Dairi,2006,418.7782278020728,277632.5767460606
Sumatera Utara,Dairi,2007,893.8658980054315,586264.2850698825
Sumatera Utara,Dairi,2008,1908.4841704393807,1308931.4848529994
Sumatera Utara,Dairi,2009,838.7188171359111,583331.086433993
Sumatera Utara,Dairi,2010,3102.5316351029105,2214491.7291595736
Sumatera Utara,Dairi,2011,568.9709239958671,396319.77814140514
Sumatera Utara,Dairi,2012,2643.3882899130945,1943899.9830577949
Sumatera Utara,Dairi,2013,659.5370749052177,456987.64795126504
Sumatera Utara,Dairi,2014,1476.486113128478,1010317.944417648
Sumatera Utara,Dairi,2015,813.1940279066323,591208.1483982524
Sumatera Utara,Dairi,2016,1826.1023348015483,1239076.630279884
Sumatera Utara,Dairi,2017,1884.7344305870445,1318790.4148767388
Sumatera Utara,Dairi,2018,1473.416870806453,1004853.7092507316
Sumatera Utara,Dairi,2019,858.8981974291383,556701.5301247502
Sumatera Utara,Dairi,2020,1329.3106309691211,932670.8018536973
Sumatera Utara,Dairi,2021,1472.8631928281964,1038723.0883927732
Sumatera Utara,Dairi,2022,1684.4937090866692,1132078.274941522
Sumatera Utara,Dairi,2023,934.587714766004,641936.5523427454
Sumatera Utara,Dairi,2024,902.5245227043881,611531.1774403187
Sumatera Utara,Dairi,2025,1230.8795202177141,844419.0802301315
Sumatera Utara,Deli Serdang,2001,1465.122261471726,786568.752582973
Sumatera Utara,Deli Serdang,2002,810.221794596218,277805.3917086198
Sumatera Utara,Deli Serdang,2003,1833.5232100067703,457274.75368041435
Sumatera Utara,Deli Serdang,2004,664.6170208624909,279265.8173651721
Sumatera Utara,Deli Serdang,2005,503.7727518455672,254796.07989233852
Sumatera Utara,Deli Serdang,2006,993.3815395916499,632577.6017541303
Sumatera Utara,Deli Serdang,2007,1272.5856378586548,709558.5278171783
Sumatera Utara,Deli Serdang,2008,1162.265933856443,575460.4267425389
Sumatera Utara,Deli Serdang,2009,2493.4478700980694,1456843.6385938309
Sumatera Utara,Deli Serdang,2010,2078.44966898478,1042234.7102869157
Sumatera Utara,Deli Serdang,2011,1030.83638335845,641218.8721136368
Sumatera Utara,Deli Serdang,2012,2837.5871214595622,1168383.1529615552
Sumatera Utara,Deli Serdang,2013,861.458146036522,368632.423772708
Sumatera Utara,Deli Serdang,2014,1873.9627623795172,756106.6038879538
Sumatera Utara,Deli Serdang,2015,991.6350720644526,545410.8696530669
Sumatera Utara,Deli Serdang,2016,1446.7475130444,903593.7827289576
Sumatera Utara,Deli Serdang,2017,997.4923572531111,529331.7596067316
Sumatera Utara,Deli Serdang,2018,1950.4236603807155,963620.403647428
Sumatera Utara,Deli Serdang,2019,1212.849449252723,682874.3796589037
Sumatera Utara,Deli Serdang,2020,1125.8354932867048,585077.811491876
Sumatera Utara,Deli Serdang,2021,2050.172236358948,1030826.1447670755
Sumatera Utara,Deli Serdang,2022,1481.8993655000695,828864.643716145
Sumatera Utara,Deli Serdang,2023,1907.0247740255793,708572.1035889706
Sumatera Utara,Deli Serdang,2024,2764.838174957789,1292216.765370301
Sumatera Utara,Deli Serdang,2025,1644.3041270411343,1068714.6327240383
Sumatera Utara,Gunungsitoli,2001,83.60465035359978,53972.40711862445
Sumatera Utara,Gunungsitoli,2002,61.91462482581203,38453.90722019028
Sumatera Utara,Gunungsitoli,2003,34.4565310646753,21572.16604404532
Sumatera Utara,Gunungsitoli,2004,12.536521183173829,7432.474144343309
Sumatera Utara,Gunungsitoli,2005,47.76300146155388,28627.145806931687
Sumatera Utara,Gunungsitoli,2006,80.60446175260394,47539.99202553197
Sumatera Utara,Gunungsitoli,2007,75.22031452553317,44713.166513727934
Sumatera Utara,Gunungsitoli,2008,27.380497754651365,15138.061275045415
Sumatera Utara,Gunungsitoli,2009,153.44023409842293,90214.153904364
Sumatera Utara,Gunungsitoli,2010,107.37051945149514,68774.82082114498
Sumatera Utara,Gunungsitoli,2011,34.379862004411045,21247.498508427023
Sumatera Utara,Gunungsitoli,2012,106.139026601064,67603.99593375243
Sumatera Utara,Gunungsitoli,2013,17.305259550329183,9652.738208044895
Sumatera Utara,Gunungsitoli,2014,93.2934256566845,53406.9366570416
Sumatera Utara,Gunungsitoli,2015,23.45815603838908,13840.078572303459
Sumatera Utara,Gunungsitoli,2016,41.37856163998617,22636.10668296922
Sumatera Utara,Gunungsitoli,2017,53.99251906559029,30917.857278325897
Sumatera Utara,Gunungsitoli,2018,40.53292962300036,23677.1188703032
Sumatera Utara,Gunungsitoli,2019,45.14727241431746,26986.63663190344
Sumatera Utara,Gunungsitoli,2020,51.83897969150343,30809.615143502564
Sumatera Utara,Gunungsitoli,2021,72.14317779441879,41764.20484316135
Sumatera Utara,Gunungsitoli,2022,64.53002638295064,39158.37882900386
Sumatera Utara,Gunungsitoli,2023,44.5320413331508,25038.585852324537
Sumatera Utara,Gunungsitoli,2024,29.226496912365715,15959.005615877004
Sumatera Utara,Gunungsitoli,2025,79.75721797618891,44819.55632085551
Sumatera Utara,Humbang Hasundutan,2001,731.2154513837984,510622.8387023679
Sumatera Utara,Humbang Hasundutan,2002,362.22689827712094,245578.5154766089
Sumatera Utara,Humbang Hasundutan,2003,753.2533800595694,528760.6188015628
Sumatera Utara,Humbang Hasundutan,2004,1225.575589276132,839547.8115900471
Sumatera Utara,Humbang Hasundutan,2005,1252.471594228762,967762.0786774544
Sumatera Utara,Humbang Hasundutan,2006,1584.7548049908426,1116679.8147407575
Sumatera Utara,Humbang Hasundutan,2007,1140.8206639616158,830235.0162469517
Sumatera Utara,Humbang Hasundutan,2008,2738.7596487180754,2129962.0162352584
Sumatera Utara,Humbang Hasundutan,2009,2294.255523313672,1778449.0902314165
Sumatera Utara,Humbang Hasundutan,2010,3572.4808345143965,2831914.496734041
Sumatera Utara,Humbang Hasundutan,2011,1454.3597208745064,1171937.5116166873
Sumatera Utara,Humbang Hasundutan,2012,1349.5867572102093,1129240.4713414533
Sumatera Utara,Humbang Hasundutan,2013,1261.2393621506667,979056.4010130552
Sumatera Utara,Humbang Hasundutan,2014,2055.811855622679,1643259.792828568
Sumatera Utara,Humbang Hasundutan,2015,1332.70113277291,1006266.3303639285
Sumatera Utara,Humbang Hasundutan,2016,1825.3795855130204,1321793.5994297
Sumatera Utara,Humbang Hasundutan,2017,1793.7224558706944,1283042.7744587243
Sumatera Utara,Humbang Hasundutan,2018,1906.5453124139833,1212073.505589506
Sumatera Utara,Humbang Hasundutan,2019,1032.0323130709733,697871.6042788012
Sumatera Utara,Humbang Hasundutan,2020,984.0694060502548,637889.5732114338
Sumatera Utara,Humbang Hasundutan,2021,1341.7619052317136,869248.3820268275
Sumatera Utara,Humbang Hasundutan,2022,1552.5639088580529,1041718.7139406846
Sumatera Utara,Humbang Hasundutan,2023,1436.4081737539088,981172.1956603539
Sumatera Utara,Humbang Hasundutan,2024,1185.4831208967953,783948.5906736288
Sumatera Utara,Humbang Hasundutan,2025,1915.810366494828,1276671.3711296483
Sumatera Utara,Karo,2001,1019.51919757661,594434.22565113
Sumatera Utara,Karo,2002,324.48998725387236,198706.30366370725
Sumatera Utara,Karo,2003,221.3215034077372,137035.83001830155
Sumatera Utara,Karo,2004,574.2918573071349,346835.93910240324
Sumatera Utara,Karo,2005,362.5088936873981,227594.70061265765
Sumatera Utara,Karo,2006,258.1868883652003,157403.64650741435
Sumatera Utara,Karo,2007,1727.3972413534634,1035247.40735285
Sumatera Utara,Karo,2008,1229.410516492433,777362.7675794789
Sumatera Utara,Karo,2009,1398.0233702829537,842802.6644417773
Sumatera Utara,Karo,2010,2575.879292660928,1614226.819233618
Sumatera Utara,Karo,2011,688.7649691417861,425788.2642789976
Sumatera Utara,Karo,2012,1699.5285416984034,1078355.358048065
Sumatera Utara,Karo,2013,352.8989391173347,222189.4512841226
Sumatera Utara,Karo,2014,2791.849067053032,1459537.2452100676
Sumatera Utara,Karo,2015,770.0942145076605,496995.9880050166
Sumatera Utara,Karo,2016,2547.980850041728,1630958.0912507728
Sumatera Utara,Karo,2017,814.5076026004399,516437.69255992817
Sumatera Utara,Karo,2018,995.2356591072416,592196.552525189
Sumatera Utara,Karo,2019,942.1291332367385,623728.8374787783
Sumatera Utara,Karo,2020,1035.536558215988,665933.3959962066
Sumatera Utara,Karo,2021,1019.4672925522484,641379.1630590028
Sumatera Utara,Karo,2022,1257.4640655368735,781550.8511006229
Sumatera Utara,Karo,2023,1261.6025903285208,724950.103083201
Sumatera Utara,Karo,2024,950.9431802052064,591971.493921158
Sumatera Utara,Karo,2025,1252.179696917589,740681.5271477498
Sumatera Utara,Kota Binjai,2001,4.837364446994766,1927.8056422060793
Sumatera Utara,Kota Binjai,2002,1.38217736567627,637.2100608549167
Sumatera Utara,Kota Binjai,2003,4.223159974109701,1615.0260971579496
Sumatera Utara,Kota Binjai,2004,6.065878381219349,2680.837968323577
Sumatera Utara,Kota Binjai,2005,3.4553319866506618,1599.4166830435777
Sumatera Utara,Kota Binjai,2006,4.146357560377469,1768.8981041397487
Sumatera Utara,Kota Binjai,2007,4.991073315504829,2320.9521824010426
Sumatera Utara,Kota Binjai,2008,0.99818873619968,312.5587617511796
Sumatera Utara,Kota Binjai,2009,9.905079242796088,3880.3246605831473
Sumatera Utara,Kota Binjai,2010,10.4427024408393,4860.3317597949535
Sumatera Utara,Kota Binjai,2011,1.8427807083076984,969.5762878263382
Sumatera Utara,Kota Binjai,2012,14.973070710609672,8326.024229914956
Sumatera Utara,Kota Binjai,2013,1.842897920250244,1407.2144146121348
Sumatera Utara,Kota Binjai,2014,11.3642700638699,6336.998513111572
Sumatera Utara,Kota Binjai,2015,0.7678531543766276,448.5594016291424
Sumatera Utara,Kota Binjai,2016,7.908831492301567,4085.090424980525
Sumatera Utara,Kota Binjai,2017,10.673307191113823,6178.799569257024
Sumatera Utara,Kota Binjai,2018,14.358998731163735,8667.583551602704
Sumatera Utara,Kota Binjai,2019,14.6659436884276,7901.511234149213
Sumatera Utara,Kota Binjai,2020,8.676685613825411,5532.274596958417
Sumatera Utara,Kota Binjai,2021,22.651555338910047,14104.063346617182
Sumatera Utara,Kota Binjai,2022,9.290969899482961,7436.40396883464
Sumatera Utara,Kota Binjai,2023,7.908962276304797,5349.232189906993
Sumatera Utara,Kota Binjai,2024,13.97486234653158,8921.005241148861
Sumatera Utara,Kota Binjai,2025,9.137536248997943,6529.87344278431
Sumatera Utara,Kota Medan,2001,5.91183313055108,2140.447396254575
Sumatera Utara,Kota Medan,2002,2.149785507068956,844.6866355356477
Sumatera Utara,Kota Medan,2003,1.996219390229628,726.1602915040849
Sumatera Utara,Kota Medan,2004,3.1479767242971466,1241.1012496493813
Sumatera Utara,Kota Medan,2005,7.7540194976445855,4478.7090790883485
Sumatera Utara,Kota Medan,2006,13.74273714598836,10567.686461610128
Sumatera Utara,Kota Medan,2007,15.355578604500195,9928.71258282454
Sumatera Utara,Kota Medan,2008,5.298445246726753,2377.4663977006035
Sumatera Utara,Kota Medan,2009,36.77554808401176,28349.518005126225
Sumatera Utara,Kota Medan,2010,20.191853317064083,9385.626308662346
Sumatera Utara,Kota Medan,2011,20.038716414419216,15455.61379068766
Sumatera Utara,Kota Medan,2012,22.11236652581217,11301.406704877803
Sumatera Utara,Kota Medan,2013,5.604512161465389,5342.755705132864
Sumatera Utara,Kota Medan,2014,42.99469114750397,34666.637383188725
Sumatera Utara,Kota Medan,2015,11.82366231057278,6395.335864312076
Sumatera Utara,Kota Medan,2016,29.251439596531306,21748.352683953068
Sumatera Utara,Kota Medan,2017,2.841279031624892,1401.243288422283
Sumatera Utara,Kota Medan,2018,9.750918271251898,5073.433333300525
Sumatera Utara,Kota Medan,2019,13.97294389062026,12734.244310247075
Sumatera Utara,Kota Medan,2020,5.528020387307807,3102.5550410420474
Sumatera Utara,Kota Medan,2021,10.36542108755276,7581.929933846179
Sumatera Utara,Kota Medan,2022,13.28213368654148,10297.740121723384
Sumatera Utara,Kota Medan,2023,6.449643541190592,4104.254120346441
Sumatera Utara,Kota Medan,2024,8.36847248020779,5373.855615181296
Sumatera Utara,Kota Medan,2025,2.4570465456378847,1861.3928783995689
Sumatera Utara,Kota Tanjungbalai,2001,43.48698993383098,52957.73906954071
Sumatera Utara,Kota Tanjungbalai,2002,6.2233443044646535,5950.581079027572
Sumatera Utara,Kota Tanjungbalai,2003,14.060457403621964,13734.28613574854
Sumatera Utara,Kota Tanjungbalai,2004,56.08795052699119,71098.70649119462
Sumatera Utara,Kota Tanjungbalai,2005,8.989388638086345,10696.550591374253
Sumatera Utara,Kota Tanjungbalai,2006,47.48258223317763,44563.34988372806
Sumatera Utara,Kota Tanjungbalai,2007,52.47654977515147,54492.167750395325
Sumatera Utara,Kota Tanjungbalai,2008,15.44331447897149,16061.916376873243
Sumatera Utara,Kota Tanjungbalai,2009,87.05094788310303,89980.44702166873
Sumatera Utara,Kota Tanjungbalai,2010,79.67533578629332,79036.81156394107
Sumatera Utara,Kota Tanjungbalai,2011,36.64897319428522,36066.93959188677
Sumatera Utara,Kota Tanjungbalai,2012,65.46094733914538,66532.0325044714
Sumatera Utara,Kota Tanjungbalai,2013,6.069703866675755,5880.203586367296
Sumatera Utara,Kota Tanjungbalai,2014,12.523730319765892,12196.09341986046
Sumatera Utara,Kota Tanjungbalai,2015,4.456319330445421,4003.7088216339657
Sumatera Utara,Kota Tanjungbalai,2016,34.57427227064021,33844.55616535757
Sumatera Utara,Kota Tanjungbalai,2017,50.17098424889499,47045.80849532943
Sumatera Utara,Kota Tanjungbalai,2018,44.485913448726926,39941.9681489617
Sumatera Utara,Kota Tanjungbalai,2019,44.177884177974455,38578.52477708121
Sumatera Utara,Kota Tanjungbalai,2020,29.195870259773216,24821.752468507948
Sumatera Utara,Kota Tanjungbalai,2021,35.265545171059706,31228.510723905587
Sumatera Utara,Kota Tanjungbalai,2022,15.135677550152856,12745.871446770836
Sumatera Utara,Kota Tanjungbalai,2023,10.064845844844156,8467.14538620925
Sumatera Utara,Kota Tanjungbalai,2024,89.12324308639302,72836.74332139686
Sumatera Utara,Kota Tanjungbalai,2025,34.72695341107572,30888.167668279264
Sumatera Utara,Labuhanbatu,2001,2111.2179937628875,666036.1030405506
Sumatera Utara,Labuhanbatu,2002,2723.142163184342,1413248.9231316228
Sumatera Utara,Labuhanbatu,2003,1771.0984189499277,1741729.2323392497
Sumatera Utara,Labuhanbatu,2004,5978.621945425036,3946223.993835908
Sumatera Utara,Labuhanbatu,2005,7159.439689755379,7229616.532856135
Sumatera Utara,Labuhanbatu,2006,7472.449573453523,5586956.8749657115
Sumatera Utara,Labuhanbatu,2007,5359.5098395883,5314111.670751769
Sumatera Utara,Labuhanbatu,2008,2678.9607229321746,976652.3786694448
Sumatera Utara,Labuhanbatu,2009,9625.110133813625,8369684.575984531
Sumatera Utara,Labuhanbatu,2010,10383.9140385714,5980397.1082736235
Sumatera Utara,Labuhanbatu,2011,6553.1113971229,2467491.6821359782
Sumatera Utara,Labuhanbatu,2012,6948.212149161773,2537831.932225884
Sumatera Utara,Labuhanbatu,2013,4475.0570690320155,880810.36421136
Sumatera Utara,Labuhanbatu,2014,6487.195132986268,2158653.317961055
Sumatera Utara,Labuhanbatu,2015,3422.7565235312104,689873.8921420592
Sumatera Utara,Labuhanbatu,2016,5789.341871048043,1540168.2186661188
Sumatera Utara,Labuhanbatu,2017,4118.558097522576,1144425.9220627593
Sumatera Utara,Labuhanbatu,2018,4165.2016654758045,1147484.4668682786
Sumatera Utara,Labuhanbatu,2019,3835.3108640913088,1045353.7618809869
Sumatera Utara,Labuhanbatu,2020,2987.918852891768,985131.9260360632
Sumatera Utara,Labuhanbatu,2021,3103.5847954632136,1131798.10818225
Sumatera Utara,Labuhanbatu,2022,2821.4235921661348,689920.491126412
Sumatera Utara,Labuhanbatu,2023,4084.432945333272,1475267.8516288712
Sumatera Utara,Labuhanbatu,2024,5310.6806338446895,1841711.5055960277
Sumatera Utara,Labuhanbatu,2025,4733.81539998672,2465660.5755040934
Sumatera Utara,Labuhanbatu Selatan,2001,6169.051133372431,1398735.8570146677
Sumatera Utara,Labuhanbatu Selatan,2002,6794.199731437644,4127000.162615783
Sumatera Utara,Labuhanbatu Selatan,2003,1798.2369788582903,712434.4013453812
Sumatera Utara,Labuhanbatu Selatan,2004,7807.496631771865,2214553.1568385125
Sumatera Utara,Labuhanbatu Selatan,2005,8522.037042237238,3668964.630865621
Sumatera Utara,Labuhanbatu Selatan,2006,5423.349974806097,1419239.221607504
Sumatera Utara,Labuhanbatu Selatan,2007,5809.209097117081,886954.6677007346
Sumatera Utara,Labuhanbatu Selatan,2008,5208.173841176248,1645767.3544117853
Sumatera Utara,Labuhanbatu Selatan,2009,11015.70721555406,3052928.5954431174
Sumatera Utara,Labuhanbatu Selatan,2010,10882.721177109808,1412382.4144864315
Sumatera Utara,Labuhanbatu Selatan,2011,11288.560463240072,1801437.720059059
Sumatera Utara,Labuhanbatu Selatan,2012,8199.921190075553,1846072.2447534453
Sumatera Utara,Labuhanbatu Selatan,2013,7566.176864411971,1304367.2567894908
Sumatera Utara,Labuhanbatu Selatan,2014,5612.019835578859,1483139.987222838
Sumatera Utara,Labuhanbatu Selatan,2015,4965.833357379433,584730.6156851
Sumatera Utara,Labuhanbatu Selatan,2016,5888.159563295015,1218036.1158303043
Sumatera Utara,Labuhanbatu Selatan,2017,8995.673471617414,1429744.9406689368
Sumatera Utara,Labuhanbatu Selatan,2018,5710.699322050768,1064215.2867138004
Sumatera Utara,Labuhanbatu Selatan,2019,5023.442388214892,976125.6916991763
Sumatera Utara,Labuhanbatu Selatan,2020,4748.402628847471,947756.2110368157
Sumatera Utara,Labuhanbatu Selatan,2021,6915.512939731002,1836967.037826507
Sumatera Utara,Labuhanbatu Selatan,2022,4655.274718287608,1538233.0137004831
Sumatera Utara,Labuhanbatu Selatan,2023,5278.793247763756,1707214.2920305147
Sumatera Utara,Labuhanbatu Selatan,2024,4684.08394913777,2042738.2127975584
Sumatera Utara,Labuhanbatu Selatan,2025,4968.092892896028,2349035.602757576
Sumatera Utara,Labuhanbatu Utara,2001,2287.1892150112317,909183.4520383024
Sumatera Utara,Labuhanbatu Utara,2002,4280.528951156993,1453186.8015736528
Sumatera Utara,Labuhanbatu Utara,2003,2981.9160967477615,821712.0513829703
Sumatera Utara,Labuhanbatu Utara,2004,7080.654679553225,2056044.9220643872
Sumatera Utara,Labuhanbatu Utara,2005,6193.402525860602,1789286.4575147007
Sumatera Utara,Labuhanbatu Utara,2006,3707.337772152547,1454761.256732087
Sumatera Utara,Labuhanbatu Utara,2007,2414.721188327585,1174044.6714105625
Sumatera Utara,Labuhanbatu Utara,2008,1900.995268608784,1077759.6065687635
Sumatera Utara,Labuhanbatu Utara,2009,4246.243467777317,2049541.22954503
Sumatera Utara,Labuhanbatu Utara,2010,5418.391310644782,2209339.156069386
Sumatera Utara,Labuhanbatu Utara,2011,3483.381437869887,1838901.4380252932
Sumatera Utara,Labuhanbatu Utara,2012,5381.919229573041,2565199.6627560174
Sumatera Utara,Labuhanbatu Utara,2013,2783.482099407562,1078495.7015627488
Sumatera Utara,Labuhanbatu Utara,2014,6911.545348773932,2203198.521843108
Sumatera Utara,Labuhanbatu Utara,2015,4190.420146948303,1302242.0074942708
Sumatera Utara,Labuhanbatu Utara,2016,6684.95363934508,2101587.9774533757
Sumatera Utara,Labuhanbatu Utara,2017,5343.188185310824,1869429.5816266232
Sumatera Utara,Labuhanbatu Utara,2018,5211.774691089076,1776770.516519844
Sumatera Utara,Labuhanbatu Utara,2019,4718.918907543821,1479109.3762803248
Sumatera Utara,Labuhanbatu Utara,2020,4076.224481727133,1175608.2087659016
Sumatera Utara,Labuhanbatu Utara,2021,4583.642250867677,1335542.151032386
