province,district,total_loss,mean_loss,max_loss,std_loss,trend_slope,pct_recent,mean_loss_scaled,max_loss_scaled,std_loss_scaled,trend_slope_scaled,pct_recent_scaled
Riau,Pelalawan,721094.3081548729,28843.772326194914,79657.38832257049,22986.44011490521,-1485.9898615537227,19.088013724069825,4.156647886559091,4.069925354952787,5.304654357026405,-7.088326260510632,-2.0548378993755487
Riau,Rokan Hilir,519059.0985523872,20762.36394209549,58863.45603453905,15531.412959290798,-758.3136514495538,22.430749731714307,2.805854815835204,2.846726106563103,3.388826229624577,-3.5924085805412997,-1.7943784632949478
Riau,Rokan Hulu,357430.8227611887,14297.232910447548,36312.19168318239,8624.10396164973,-490.2360935239085,28.385768698672763,1.7252196364455896,1.5201521222526069,1.6137533041865397,-2.3045046181167113,-1.3303750605625106
Riau,Siak,434636.11531538016,17385.444612615207,39924.002931168,11316.858738558167,-871.486788405334,21.260666038972715,2.241408742347501,1.732616255667348,2.3057501586730673,-4.136117396203509,-1.8855490906138954
Sumatera Barat,Agam,33113.802420131855,1324.5520968052742,2866.142265755504,655.978561989277,15.313512773816733,45.78903483537496,-0.4431409411808154,-0.44730559292656713,-0.43393323600773315,0.12426766029094809,0.02565331665900402
Sumatera Barat,Bukittinggi,49.31258916670405,2.0546912152793353,10.308718509603729,2.2721312457881337,-0.03921893029909064,29.32917102573928,-0.6641940357176729,-0.6152994769178061,-0.601925805443064,0.050509736842329456,-1.256867000834509
Sumatera Barat,Dharmasraya,152776.31191486306,6111.052476594523,11633.584193809884,2377.0105640375486,173.85002503160283,54.88233791276712,0.3569141035262317,0.06843756849889454,0.008345705283530035,0.8859121780405795,0.7341856644816231
Sumatera Barat,Kepulauan Mentawai,33369.94015596775,1334.79760623871,2413.46420526444,454.0722084604312,-3.1785867204090343,43.84444310368494,-0.44142842245995095,-0.47393429670828896,-0.4858200853937056,0.03542751866757216,-0.12586545858519724
Sumatera Barat,Kota Solok,521.0119181184039,20.840476724736153,87.46353903720757,20.63513829205904,1.8057207171449303,74.2359190733399,-0.661054025005653,-0.6107608587684468,-0.5972067930681152,0.059373235528170296,2.242178764653189
Sumatera Barat,Lima Puluh Kota,44902.00051765248,1796.0800207060993,8113.7808847991955,1799.4275033758897,99.21267119880157,65.8462780593852,-0.3643258854398805,-0.13861421480134772,-0.14008432058070777,0.5273377994541689,1.5884743852418057
Sumatera Barat,Padang,3694.2558662770366,147.77023465108147,311.76813837468035,80.39054924040471,7.598793982376561,61.56250796041326,-0.639837941208562,-0.5975661819021637,-0.5818505650263327,0.08720444255138984,1.2546914177189221
Sumatera Barat,Padang Panjang,23.92496545205617,1.0402158892198334,3.769532169227362,0.9638834782678344,-0.009786377990552299,43.086800669091666,-0.6643636034682098,-0.6156841433534677,-0.6022620051400347,0.05065113734237784,-0.18489947168512877
